0,1,2,3,4,5
11149.0,4653.0,4689.0,704.0,1745636144.5007908,0.0
11149.0,4653.0,4695.0,697.0,1745636144.5007913,0.0
11166.0,4672.0,4683.0,707.0,1745636144.6056519,0.0
11166.0,4673.0,4693.0,701.0,1745636144.605652,0.0
11182.0,4669.0,4705.0,704.0,1745636144.7041788,0.0
11182.0,4670.0,4689.0,711.0,1745636144.7041793,0.0
11182.0,4668.0,4693.0,699.0,1745636144.7041795,0.0
11201.0,4663.0,4693.0,696.0,1745636144.8459475,0.0
11201.0,4657.0,4702.0,699.0,1745636144.845948,0.0
11201.0,4657.0,4704.0,687.0,1745636144.8459485,0.0
11217.0,4669.0,4704.0,699.0,1745636144.944292,0.0
11217.0,4666.0,4703.0,689.0,1745636144.9442923,0.0
11217.0,4665.0,4696.0,696.0,1745636144.9442928,0.0
11232.0,4668.0,4699.0,705.0,1745636145.0447543,0.0
11232.0,4660.0,4694.0,698.0,1745636145.0447545,0.0
11249.0,4675.0,4694.0,690.0,1745636145.145998,0.0
11249.0,4663.0,4700.0,695.0,1745636145.1459985,0.0
11249.0,4673.0,4705.0,709.0,1745636145.1459987,0.0
11266.0,4674.0,4697.0,720.0,1745636145.2469168,0.0
11266.0,4668.0,4696.0,709.0,1745636145.2469172,0.0
11282.0,4659.0,4690.0,692.0,1745636145.3456695,0.0
11282.0,4650.0,4706.0,698.0,1745636145.34567,0.0
11282.0,4655.0,4707.0,704.0,1745636145.3456705,0.0
11298.0,4671.0,4693.0,705.0,1745636145.4500067,0.0
11298.0,4675.0,4705.0,696.0,1745636145.450007,0.0
11314.0,4673.0,4692.0,702.0,1745636145.5517244,0.0
11314.0,4661.0,4689.0,708.0,1745636145.551725,0.0
11314.0,4660.0,4690.0,693.0,1745636145.5517251,0.0
11331.0,4671.0,4705.0,690.0,1745636145.6501222,0.0
11331.0,4672.0,4704.0,704.0,1745636145.650123,0.0
11347.0,4656.0,4716.0,707.0,1745636145.7589865,0.0
11347.0,4673.0,4712.0,695.0,1745636145.7589867,0.0
11347.0,4663.0,4701.0,695.0,1745636145.7589872,0.0
11364.0,4657.0,4693.0,706.0,1745636145.8522415,0.0
11364.0,4669.0,4706.0,695.0,1745636145.852242,0.0
11364.0,4660.0,4698.0,695.0,1745636145.8522422,0.0
11379.0,4660.0,4695.0,723.0,1745636145.9573708,0.0
11379.0,4670.0,4710.0,701.0,1745636145.9573712,0.0
11396.0,4668.0,4693.0,717.0,1745636146.0583339,0.0
11396.0,4664.0,4692.0,706.0,1745636146.058334,0.0
11396.0,4659.0,4689.0,702.0,1745636146.0583346,0.0
11413.0,4642.0,4704.0,695.0,1745636146.1660175,0.0
11413.0,4646.0,4706.0,696.0,1745636146.166018,0.0
11429.0,4672.0,4704.0,712.0,1745636146.2600589,0.0
11429.0,4661.0,4697.0,692.0,1745636146.260059,0.0
11429.0,4673.0,4700.0,706.0,1745636146.2600594,0.0
11444.0,4667.0,4678.0,711.0,1745636146.364535,0.0
11444.0,4663.0,4678.0,699.0,1745636146.3645356,0.0
11462.0,4675.0,4707.0,689.0,1745636146.4631395,0.0
11462.0,4665.0,4715.0,704.0,1745636146.4631398,0.0
11462.0,4655.0,4711.0,708.0,1745636146.4631402,0.0
11478.0,4675.0,4696.0,690.0,1745636146.572234,0.0
11478.0,4677.0,4701.0,694.0,1745636146.5722344,0.0
11495.0,4666.0,4703.0,706.0,1745636146.6637592,0.0
11495.0,4659.0,4716.0,691.0,1745636146.6637597,0.0
11495.0,4662.0,4709.0,696.0,1745636146.66376,0.0
11510.0,4668.0,4700.0,717.0,1745636146.767536,0.0
11510.0,4679.0,4706.0,699.0,1745636146.7675364,0.0
11527.0,4670.0,4702.0,705.0,1745636146.8725505,0.0
11527.0,4669.0,4697.0,708.0,1745636146.8725507,0.0
11527.0,4657.0,4691.0,703.0,1745636146.8725512,0.0
11543.0,4654.0,4709.0,693.0,1745636146.9785435,0.0
11543.0,4665.0,4711.0,702.0,1745636146.978544,0.0
11543.0,4661.0,4698.0,704.0,1745636146.9785445,0.0
11560.0,4673.0,4703.0,687.0,1745636147.0741813,0.0
11560.0,4672.0,4694.0,693.0,1745636147.0741816,0.0
11575.0,4661.0,4683.0,700.0,1745636147.1798973,0.0
11575.0,4669.0,4685.0,700.0,1745636147.1798975,0.0
11592.0,4675.0,4685.0,705.0,1745636147.2771919,0.0
11592.0,4663.0,4711.0,701.0,1745636147.277192,0.0
11592.0,4664.0,4704.0,698.0,1745636147.2771926,0.0
11608.0,4678.0,4688.0,702.0,1745636147.3825927,0.0
11608.0,4673.0,4691.0,703.0,1745636147.382593,0.0
11626.0,4661.0,4689.0,706.0,1745636147.4781942,0.0
11626.0,4678.0,4708.0,694.0,1745636147.4781947,0.0
11626.0,4668.0,4689.0,705.0,1745636147.4781947,0.0
11640.0,4662.0,4710.0,708.0,1745636147.584444,0.0
11640.0,4666.0,4709.0,693.0,1745636147.5844443,0.0
11657.0,4668.0,4696.0,706.0,1745636147.682555,0.0
11657.0,4670.0,4696.0,708.0,1745636147.6825554,0.0
11657.0,4668.0,4703.0,698.0,1745636147.6825557,0.0
11674.0,4667.0,4696.0,699.0,1745636147.7863693,0.0
11674.0,4667.0,4698.0,697.0,1745636147.7863698,0.0
11691.0,4658.0,4702.0,704.0,1745636147.8851595,0.0
11691.0,4664.0,4699.0,703.0,1745636147.88516,0.0
11691.0,4670.0,4697.0,696.0,1745636147.8851604,0.0
11706.0,4664.0,4690.0,705.0,1745636147.9913013,0.0
11706.0,4663.0,4695.0,701.0,1745636147.9913013,0.0
11706.0,4665.0,4703.0,703.0,1745636147.991302,0.0
11722.0,4678.0,4695.0,703.0,1745636148.0899112,0.0
11722.0,4668.0,4703.0,695.0,1745636148.0899117,0.0
11739.0,4675.0,4692.0,700.0,1745636148.192706,0.0
11739.0,4667.0,4692.0,709.0,1745636148.1927063,0.0
11739.0,4657.0,4690.0,703.0,1745636148.1927066,0.0
11756.0,4669.0,4706.0,691.0,1745636148.2972825,0.0
11756.0,4673.0,4717.0,697.0,1745636148.2972827,0.0
11771.0,4665.0,4712.0,708.0,1745636148.394496,0.0
11771.0,4677.0,4704.0,706.0,1745636148.3944964,0.0
11771.0,4670.0,4698.0,703.0,1745636148.394497,0.0
11788.0,4669.0,4697.0,701.0,1745636148.495788,0.0
11788.0,4660.0,4707.0,701.0,1745636148.4957883,0.0
11804.0,4673.0,4691.0,696.0,1745636148.597479,0.0
11804.0,4670.0,4694.0,703.0,1745636148.5974796,0.0
11804.0,4664.0,4704.0,703.0,1745636148.59748,0.0
11821.0,4668.0,4695.0,707.0,1745636148.7041817,0.0
11821.0,4669.0,4696.0,698.0,1745636148.704182,0.0
11838.0,4659.0,4696.0,700.0,1745636148.798374,0.0
11838.0,4664.0,4697.0,685.0,1745636148.7983744,0.0
11838.0,4650.0,4702.0,693.0,1745636148.798375,0.0
11853.0,4680.0,4691.0,709.0,1745636148.899546,0.0
11853.0,4672.0,4704.0,700.0,1745636148.8995464,0.0
11869.0,4676.0,4704.0,705.0,1745636149.0044427,0.0
11869.0,4670.0,4695.0,700.0,1745636149.0044432,0.0
11869.0,4654.0,4691.0,699.0,1745636149.0044436,0.0
11887.0,4673.0,4710.0,697.0,1745636149.1030777,0.0
11887.0,4669.0,4703.0,702.0,1745636149.103078,0.0
11903.0,4662.0,4712.0,705.0,1745636149.2049177,0.0
11903.0,4679.0,4718.0,696.0,1745636149.204918,0.0
11903.0,4673.0,4703.0,695.0,1745636149.2049184,0.0
11918.0,4668.0,4690.0,706.0,1745636149.3102412,0.0
11918.0,4650.0,4707.0,692.0,1745636149.3102417,0.0
11934.0,4660.0,4706.0,693.0,1745636149.4072201,0.0
11934.0,4666.0,4689.0,700.0,1745636149.4072206,0.0
11934.0,4660.0,4699.0,718.0,1745636149.4072208,0.0
11954.0,4670.0,4703.0,698.0,1745636149.5112393,0.0
11954.0,4670.0,4690.0,697.0,1745636149.5112395,0.0
11954.0,4662.0,4697.0,698.0,1745636149.51124,0.0
11970.0,4659.0,4704.0,691.0,1745636149.6087928,0.0
11970.0,4674.0,4697.0,694.0,1745636149.6087933,0.0
11985.0,4676.0,4695.0,704.0,1745636149.711512,0.0
11985.0,4673.0,4701.0,691.0,1745636149.7115123,0.0
11985.0,4681.0,4702.0,705.0,1745636149.7115128,0.0
12002.0,4665.0,4685.0,706.0,1745636149.811179,0.0
12002.0,4668.0,4687.0,707.0,1745636149.8111794,0.0
12020.0,4665.0,4726.0,697.0,1745636149.9560473,0.0
12020.0,4670.0,4705.0,697.0,1745636149.9560475,0.0
12020.0,4668.0,4713.0,696.0,1745636149.956048,0.0
12020.0,4653.0,4704.0,694.0,1745636149.9560485,0.0
12036.0,4667.0,4694.0,705.0,1745636150.0528564,0.0
12036.0,4669.0,4693.0,708.0,1745636150.0528567,0.0
12054.0,4667.0,4708.0,705.0,1745636150.161277,0.0
12054.0,4668.0,4686.0,684.0,1745636150.1612773,0.0
12054.0,4658.0,4692.0,701.0,1745636150.1612778,0.0
12069.0,4664.0,4708.0,717.0,1745636150.2535071,0.0
12069.0,4672.0,4701.0,704.0,1745636150.2535076,0.0
12085.0,4668.0,4696.0,705.0,1745636150.357389,0.0
12085.0,4655.0,4693.0,701.0,1745636150.3573895,0.0
12085.0,4657.0,4692.0,685.0,1745636150.3573897,0.0
12102.0,4680.0,4702.0,702.0,1745636150.4618556,0.0
12102.0,4687.0,4699.0,693.0,1745636150.461856,0.0
12119.0,4663.0,4698.0,693.0,1745636150.5694077,0.0
12119.0,4671.0,4704.0,711.0,1745636150.5694077,0.0
12119.0,4673.0,4692.0,709.0,1745636150.5694082,0.0
12135.0,4664.0,4689.0,696.0,1745636150.6652834,0.0
12135.0,4676.0,4720.0,691.0,1745636150.665284,0.0
12151.0,4668.0,4682.0,696.0,1745636150.7639496,0.0
12151.0,4664.0,4710.0,708.0,1745636150.76395,0.0
12151.0,4686.0,4701.0,699.0,1745636150.7639503,0.0
12167.0,4674.0,4698.0,706.0,1745636150.8698297,0.0
12167.0,4669.0,4700.0,698.0,1745636150.86983,0.0
12184.0,4670.0,4710.0,702.0,1745636150.969471,0.0
12184.0,4663.0,4693.0,691.0,1745636150.9694715,0.0
12184.0,4676.0,4692.0,697.0,1745636150.9694717,0.0
12200.0,4662.0,4706.0,726.0,1745636151.0695925,0.0
12200.0,4669.0,4707.0,708.0,1745636151.0695927,0.0
12200.0,4674.0,4700.0,721.0,1745636151.0695932,0.0
12216.0,4667.0,4695.0,706.0,1745636151.1697433,0.0
12216.0,4654.0,4693.0,687.0,1745636151.1697438,0.0
12232.0,4663.0,4701.0,709.0,1745636151.2727344,0.0
12232.0,4678.0,4698.0,710.0,1745636151.2727349,0.0
12232.0,4686.0,4693.0,686.0,1745636151.2727354,0.0
12249.0,4673.0,4700.0,709.0,1745636151.3775456,0.0
12249.0,4669.0,4692.0,707.0,1745636151.377546,0.0
12266.0,4666.0,4697.0,695.0,1745636151.4718509,0.0
12266.0,4665.0,4686.0,696.0,1745636151.471851,0.0
12281.0,4664.0,4716.0,714.0,1745636151.575303,0.0
12281.0,4669.0,4707.0,696.0,1745636151.5753033,0.0
12281.0,4676.0,4711.0,706.0,1745636151.5753038,0.0
12297.0,4662.0,4695.0,706.0,1745636151.6766372,0.0
12297.0,4664.0,4691.0,697.0,1745636151.6766376,0.0
12315.0,4674.0,4700.0,705.0,1745636151.7775629,0.0
12315.0,4670.0,4704.0,695.0,1745636151.777563,0.0
12315.0,4664.0,4714.0,702.0,1745636151.7775636,0.0
12331.0,4679.0,4706.0,691.0,1745636151.8785772,0.0
12331.0,4679.0,4703.0,714.0,1745636151.8785777,0.0
12346.0,4671.0,4690.0,708.0,1745636151.978806,0.0
12346.0,4662.0,4708.0,695.0,1745636151.9788065,0.0
12346.0,4664.0,4703.0,691.0,1745636151.9788065,0.0
12362.0,4665.0,4706.0,702.0,1745636152.086783,0.0
12362.0,4659.0,4705.0,712.0,1745636152.0867836,0.0
12362.0,4667.0,4700.0,697.0,1745636152.086784,0.0
12380.0,4671.0,4697.0,700.0,1745636152.181092,0.0
12380.0,4671.0,4700.0,702.0,1745636152.1810925,0.0
12396.0,4659.0,4708.0,696.0,1745636152.284794,0.0
12396.0,4667.0,4707.0,693.0,1745636152.2847943,0.0
12396.0,4656.0,4704.0,703.0,1745636152.2847946,0.0
12411.0,4682.0,4707.0,697.0,1745636152.383403,0.0
12411.0,4682.0,4698.0,700.0,1745636152.3834033,0.0
12428.0,4673.0,4692.0,706.0,1745636152.4867764,0.0
12428.0,4665.0,4688.0,698.0,1745636152.4867768,0.0
12428.0,4673.0,4701.0,704.0,1745636152.4867773,0.0
12445.0,4674.0,4703.0,698.0,1745636152.5835292,0.0
12445.0,4668.0,4691.0,698.0,1745636152.5835297,0.0
12461.0,4676.0,4708.0,700.0,1745636152.6932006,0.0
12461.0,4679.0,4709.0,701.0,1745636152.693201,0.0
12461.0,4668.0,4692.0,696.0,1745636152.6932013,0.0
12478.0,4664.0,4708.0,693.0,1745636152.7891188,0.0
12478.0,4672.0,4705.0,684.0,1745636152.7891192,0.0
12493.0,4671.0,4701.0,685.0,1745636152.8919704,0.0
12493.0,4668.0,4708.0,718.0,1745636152.8919709,0.0
12493.0,4665.0,4702.0,698.0,1745636152.891971,0.0
12510.0,4671.0,4699.0,709.0,1745636152.9923196,0.0
12510.0,4662.0,4696.0,711.0,1745636152.99232,0.0
12527.0,4659.0,4707.0,694.0,1745636153.1046517,0.0
12527.0,4672.0,4702.0,697.0,1745636153.104652,0.0
12527.0,4675.0,4691.0,708.0,1745636153.1046522,0.0
12544.0,4681.0,4707.0,709.0,1745636153.194048,0.0
12544.0,4686.0,4707.0,698.0,1745636153.1940484,0.0
12558.0,4660.0,4699.0,699.0,1745636153.2973816,0.0
12558.0,4659.0,4690.0,704.0,1745636153.297382,0.0
12558.0,4667.0,4701.0,704.0,1745636153.297382,0.0
12575.0,4661.0,4714.0,707.0,1745636153.3979948,0.0
12575.0,4668.0,4714.0,705.0,1745636153.3979952,0.0
12592.0,4679.0,4703.0,709.0,1745636153.504282,0.0
12592.0,4676.0,4699.0,701.0,1745636153.5042825,0.0
12592.0,4667.0,4695.0,701.0,1745636153.5042827,0.0
12609.0,4662.0,4708.0,696.0,1745636153.5978956,0.0
12609.0,4675.0,4708.0,679.0,1745636153.597896,0.0
12609.0,4673.0,4707.0,705.0,1745636153.5978963,0.0
12623.0,4659.0,4711.0,705.0,1745636153.7027357,0.0
12623.0,4672.0,4694.0,696.0,1745636153.702736,0.0
12641.0,4664.0,4695.0,710.0,1745636153.804085,0.0
12641.0,4663.0,4695.0,697.0,1745636153.8040855,0.0
12641.0,4654.0,4689.0,697.0,1745636153.804086,0.0
12657.0,4664.0,4708.0,702.0,1745636153.906428,0.0
12657.0,4680.0,4705.0,710.0,1745636153.9064283,0.0
12674.0,4675.0,4705.0,696.0,1745636154.0022001,0.0
12674.0,4677.0,4702.0,704.0,1745636154.0022008,0.0
12674.0,4669.0,4698.0,699.0,1745636154.002201,0.0
12689.0,4663.0,4699.0,704.0,1745636154.109879,0.0
12689.0,4678.0,4707.0,695.0,1745636154.1098795,0.0
12706.0,4678.0,4707.0,701.0,1745636154.209263,0.0
12706.0,4666.0,4702.0,703.0,1745636154.2092636,0.0
12706.0,4686.0,4706.0,701.0,1745636154.2092638,0.0
12722.0,4676.0,4699.0,703.0,1745636154.3115468,0.0
12722.0,4665.0,4696.0,701.0,1745636154.3115473,0.0
12739.0,4660.0,4708.0,693.0,1745636154.40968,0.0
12739.0,4675.0,4693.0,692.0,1745636154.4096804,0.0
12739.0,4680.0,4698.0,691.0,1745636154.4096806,0.0
12756.0,4665.0,4706.0,700.0,1745636154.513664,0.0
12756.0,4671.0,4700.0,695.0,1745636154.5136645,0.0
12773.0,4670.0,4699.0,709.0,1745636154.6147175,0.0
12773.0,4666.0,4692.0,702.0,1745636154.6147175,0.0
12773.0,4657.0,4696.0,691.0,1745636154.614718,0.0
12789.0,4663.0,4710.0,701.0,1745636154.717872,0.0
12789.0,4672.0,4694.0,708.0,1745636154.7178724,0.0
12807.0,4684.0,4707.0,693.0,1745636154.8170552,0.0
12807.0,4673.0,4698.0,707.0,1745636154.8170557,0.0
12807.0,4675.0,4703.0,701.0,1745636154.817056,0.0
12821.0,4661.0,4692.0,700.0,1745636154.9221444,0.0
12821.0,4680.0,4705.0,697.0,1745636154.922145,0.0
12821.0,4666.0,4708.0,696.0,1745636154.9221451,0.0
12839.0,4668.0,4710.0,705.0,1745636155.0631275,0.0
12839.0,4669.0,4699.0,697.0,1745636155.0631278,0.0
12839.0,4669.0,4695.0,703.0,1745636155.063128,0.0
12856.0,4666.0,4709.0,693.0,1745636155.1634216,0.0
12856.0,4663.0,4697.0,690.0,1745636155.163422,0.0
12856.0,4671.0,4689.0,687.0,1745636155.1634223,0.0
12873.0,4669.0,4708.0,701.0,1745636155.2627835,0.0
12873.0,4664.0,4708.0,716.0,1745636155.262784,0.0
12889.0,4680.0,4701.0,697.0,1745636155.3712404,0.0
12889.0,4660.0,4695.0,707.0,1745636155.3712409,0.0
12889.0,4666.0,4696.0,700.0,1745636155.371241,0.0
12907.0,4662.0,4703.0,694.0,1745636155.46302,0.0
12907.0,4673.0,4696.0,707.0,1745636155.4630203,0.0
12921.0,4666.0,4697.0,700.0,1745636155.5674033,0.0
12921.0,4678.0,4705.0,696.0,1745636155.5674036,0.0
12921.0,4682.0,4704.0,712.0,1745636155.5674045,0.0
12938.0,4665.0,4693.0,703.0,1745636155.6633441,0.0
12938.0,4661.0,4685.0,691.0,1745636155.6633446,0.0
12955.0,4679.0,4700.0,701.0,1745636155.7720804,0.0
12955.0,4671.0,4706.0,695.0,1745636155.772081,0.0
12972.0,4679.0,4716.0,695.0,1745636155.868477,0.0
12972.0,4682.0,4703.0,711.0,1745636155.8684773,0.0
12972.0,4671.0,4695.0,706.0,1745636155.8684778,0.0
12986.0,4665.0,4679.0,704.0,1745636155.975238,0.0
12986.0,4675.0,4708.0,694.0,1745636155.9752383,0.0
12986.0,4675.0,4691.0,686.0,1745636155.9752386,0.0
13003.0,4662.0,4711.0,709.0,1745636156.0743084,0.0
13003.0,4674.0,4715.0,707.0,1745636156.0743089,0.0
13020.0,4675.0,4694.0,697.0,1745636156.1792593,0.0
13020.0,4666.0,4693.0,700.0,1745636156.1792598,0.0
13020.0,4670.0,4709.0,710.0,1745636156.1792603,0.0
13037.0,4676.0,4700.0,685.0,1745636156.275464,0.0
13037.0,4673.0,4696.0,708.0,1745636156.2754643,0.0
13051.0,4663.0,4706.0,717.0,1745636156.381467,0.0
13051.0,4679.0,4705.0,704.0,1745636156.3814676,0.0
13051.0,4678.0,4701.0,720.0,1745636156.381468,0.0
13069.0,4665.0,4695.0,703.0,1745636156.4816294,0.0
13069.0,4654.0,4704.0,701.0,1745636156.4816298,0.0
13085.0,4695.0,4701.0,711.0,1745636156.5826273,0.0
13085.0,4685.0,4693.0,706.0,1745636156.5826275,0.0
13085.0,4677.0,4696.0,699.0,1745636156.582628,0.0
13102.0,4671.0,4696.0,698.0,1745636156.6817904,0.0
13102.0,4672.0,4696.0,699.0,1745636156.681791,0.0
13117.0,4664.0,4690.0,701.0,1745636156.7858813,0.0
13117.0,4676.0,4706.0,697.0,1745636156.7858815,0.0
13117.0,4673.0,4720.0,691.0,1745636156.785882,0.0
13134.0,4662.0,4723.0,702.0,1745636156.8844476,0.0
13134.0,4659.0,4710.0,690.0,1745636156.884448,0.0
13150.0,4674.0,4689.0,691.0,1745636156.9899175,0.0
13150.0,4669.0,4697.0,705.0,1745636156.989918,0.0
13150.0,4670.0,4709.0,699.0,1745636156.9899185,0.0
13167.0,4671.0,4696.0,686.0,1745636157.08987,0.0
13167.0,4677.0,4693.0,704.0,1745636157.0898702,0.0
13183.0,4672.0,4709.0,702.0,1745636157.1915748,0.0
13183.0,4677.0,4702.0,711.0,1745636157.1915753,0.0
13183.0,4670.0,4704.0,717.0,1745636157.1915755,0.0
13199.0,4663.0,4695.0,705.0,1745636157.2885656,0.0
13199.0,4653.0,4701.0,695.0,1745636157.288566,0.0
13215.0,4671.0,4706.0,702.0,1745636157.394982,0.0
13215.0,4689.0,4700.0,712.0,1745636157.3949823,0.0
13215.0,4677.0,4697.0,706.0,1745636157.3949828,0.0
13233.0,4678.0,4698.0,702.0,1745636157.5019047,0.0
13233.0,4670.0,4697.0,697.0,1745636157.5019052,0.0
