0,1,2,3,4,5
17693.0,1.743409,33.365,32.724,1746027548.3215399,0.0
17693.0,1.746044,33.365,32.724,1746027548.3215444,0.0
17711.0,1.750015,33.442,32.761,1746027548.4256773,0.0
17726.0,1.758008,33.51,32.761,1746027548.521094,0.0
17726.0,1.766074,33.51,32.761,1746027548.521099,0.0
17742.0,1.777402,33.51,32.761,1746027548.6198742,0.0
17759.0,1.790727,33.363,32.834,1746027548.7231321,0.0
17759.0,1.802375,33.363,32.834,1746027548.7231374,0.0
17778.0,1.8156,33.405,32.834,1746027548.8348477,0.0
17778.0,1.828059,33.405,32.834,1746027548.8348525,0.0
17794.0,1.840686,33.423,32.81,1746027548.9263449,0.0
17810.0,1.853488,33.423,32.81,1746027549.027792,0.0
17810.0,1.865969,33.423,32.81,1746027549.0277972,0.0
17826.0,1.880661,33.467,32.81,1746027549.1362648,0.0
17843.0,1.895065,33.415,32.829,1746027549.2341187,0.0
17843.0,1.908643,33.415,32.829,1746027549.2341232,0.0
17861.0,1.922411,33.392,32.829,1746027549.33318,0.0
17877.0,1.935841,33.392,32.829,1746027549.4329956,0.0
17877.0,1.947816,33.392,32.829,1746027549.4330003,0.0
17893.0,1.960493,33.418,32.727,1746027549.5346143,0.0
17911.0,1.973902,33.358,32.734,1746027549.673667,0.0
17911.0,1.984077,33.358,32.734,1746027549.673672,0.0
17932.0,1.99149,33.368,32.765,1746027549.7789254,0.0
17932.0,2.001848,33.368,32.765,1746027549.7789304,0.0
17949.0,2.011731,33.407,32.765,1746027549.8717065,0.0
17963.0,2.028221,33.407,32.765,1746027549.9775665,0.0
17963.0,2.064487,33.407,32.765,1746027549.9775715,0.0
17981.0,2.090655,33.354,32.79,1746027550.0782752,0.0
17999.0,2.092548,33.401,32.79,1746027550.1803007,0.0
17999.0,2.087505,33.401,32.79,1746027550.1803055,0.0
18016.0,2.063874,33.386,32.868,1746027550.279251,0.0
18031.0,2.026443,33.386,32.868,1746027550.3867333,0.0
18031.0,2.018176,33.386,32.868,1746027550.386742,0.0
18048.0,2.008815,33.274,32.868,1746027550.4806452,0.0
18064.0,2.00243,33.296,32.81,1746027550.586682,0.0
18064.0,1.99608,33.296,32.81,1746027550.586687,0.0
18081.0,1.986922,33.376,32.81,1746027550.6863055,0.0
18097.0,1.976151,33.375,32.81,1746027550.7926772,0.0
18097.0,1.963826,33.375,32.81,1746027550.7926848,0.0
18113.0,1.952207,33.375,32.787,1746027550.887601,0.0
18129.0,1.940177,33.375,32.794,1746027550.9901836,0.0
18129.0,1.92937,33.375,32.794,1746027550.9901884,0.0
18147.0,1.920278,33.411,32.78,1746027551.099167,0.0
18147.0,1.910745,33.411,32.78,1746027551.0991724,0.0
18163.0,1.89766,33.355,32.78,1746027551.1915727,0.0
18178.0,1.886292,33.355,32.78,1746027551.2928207,0.0
18178.0,1.877093,33.355,32.78,1746027551.292826,0.0
18195.0,1.866976,33.366,32.743,1746027551.3999872,0.0
18212.0,1.85846,33.442,32.743,1746027551.499989,0.0
18212.0,1.848051,33.442,32.743,1746027551.4999945,0.0
18228.0,1.83873,33.44,32.86,1746027551.5993676,0.0
18244.0,1.82854,33.44,32.86,1746027551.704254,0.0
18244.0,1.816079,33.44,32.86,1746027551.704259,0.0
18260.0,1.803782,33.545,32.86,1746027551.8037684,0.0
18277.0,1.797697,33.555,32.743,1746027551.9046516,0.0
18277.0,1.794437,33.555,32.743,1746027551.9046562,0.0
18293.0,1.787956,33.417,32.743,1746027552.0057356,0.0
18309.0,1.782892,33.417,32.743,1746027552.106709,0.0
18309.0,1.779685,33.417,32.743,1746027552.1067145,0.0
18325.0,1.776036,33.393,32.882,1746027552.2075567,0.0
18342.0,1.77331,33.454,32.882,1746027552.3092852,0.0
18342.0,1.788416,33.454,32.882,1746027552.3092904,0.0
18359.0,1.791188,33.409,32.804,1746027552.4145768,0.0
18376.0,1.785189,33.409,32.804,1746027552.511227,0.0
18376.0,1.779685,33.409,32.804,1746027552.5112317,0.0
18392.0,1.776036,33.425,32.811,1746027552.616531,0.0
18410.0,1.7806,33.468,32.87,1746027552.7204683,0.0
18410.0,1.786569,33.468,32.87,1746027552.720474,0.0
18426.0,1.788416,33.415,32.87,1746027552.8222327,0.0
18442.0,1.790266,33.357,32.87,1746027552.9318748,0.0
18442.0,1.794905,33.357,32.87,1746027552.9318795,0.0
18457.0,1.797697,33.357,32.794,1746027553.022532,0.0
18477.0,1.799567,33.367,32.794,1746027553.1261225,0.0
18477.0,1.797697,33.367,32.794,1746027553.1261272,0.0
18493.0,1.802842,33.443,32.77,1746027553.241623,0.0
18493.0,1.809907,33.443,32.77,1746027553.2416282,0.0
18510.0,1.814174,33.404,32.77,1746027553.3229852,0.0
18525.0,1.815126,33.404,32.77,1746027553.4270089,0.0
18525.0,1.821329,33.404,32.77,1746027553.427014,0.0
18542.0,1.834835,33.423,32.784,1746027553.5266173,0.0
18558.0,1.834835,33.502,32.784,1746027553.634368,0.0
18558.0,1.829507,33.502,32.784,1746027553.6343732,0.0
18576.0,1.8451,33.43,32.86,1746027553.733507,0.0
18590.0,1.895586,33.43,32.86,1746027553.8427472,0.0
18590.0,1.934221,33.43,32.86,1746027553.8427525,0.0
18607.0,1.954412,33.399,32.867,1746027553.9396908,0.0
18624.0,1.961046,33.456,32.884,1746027554.0411513,0.0
18624.0,1.971653,33.456,32.884,1746027554.0411563,0.0
18641.0,1.97728,33.375,32.884,1746027554.1405904,0.0
18657.0,1.978411,33.375,32.884,1746027554.2462132,0.0
18657.0,1.978411,33.375,32.884,1746027554.246218,0.0
18676.0,1.978974,33.446,32.826,1746027554.347856,0.0
18693.0,1.976718,33.441,32.826,1746027554.4460392,0.0
18693.0,1.973902,33.441,32.826,1746027554.4460444,0.0
18710.0,1.972212,33.333,32.771,1746027554.547946,0.0
18724.0,1.978411,33.333,32.771,1746027554.6484592,0.0
18724.0,1.984077,33.333,32.771,1746027554.648464,0.0
18743.0,1.992061,33.357,32.771,1746027554.7893667,0.0
18743.0,1.995507,33.357,32.771,1746027554.7893717,0.0
18759.0,1.994929,33.403,32.779,1746027554.8851683,0.0
18776.0,1.994357,33.351,32.779,1746027554.9886315,0.0
18776.0,1.99149,33.351,32.779,1746027554.9886367,0.0
18793.0,1.990345,33.542,32.884,1746027555.100589,0.0
18793.0,1.988064,33.542,32.884,1746027555.1005948,0.0
18812.0,1.985782,33.518,32.884,1746027555.19199,0.0
18826.0,1.98294,33.518,32.884,1746027555.2944567,0.0
18826.0,1.980106,33.518,32.884,1746027555.2944615,0.0
18844.0,1.980106,33.437,32.857,1746027555.3923597,0.0
18860.0,1.98124,33.437,32.865,1746027555.5006664,0.0
18860.0,1.98749,33.437,32.865,1746027555.5006714,0.0
18877.0,1.995507,33.437,32.901,1746027555.5923183,0.0
18892.0,2.014073,33.437,32.901,1746027555.703142,0.0
18892.0,2.034778,33.437,32.901,1746027555.7031472,0.0
18911.0,2.060804,33.296,32.901,1746027555.7999647,0.0
18927.0,2.093184,33.482,32.813,1746027555.90498,0.0
18927.0,2.125942,33.482,32.813,1746027555.9049847,0.0
18944.0,2.163112,33.492,32.813,1746027555.9997456,0.0
18959.0,2.19812,33.492,32.813,1746027556.1067662,0.0
18959.0,2.231397,33.492,32.813,1746027556.1067717,0.0
18976.0,2.264953,33.426,32.847,1746027556.2036855,0.0
18994.0,2.301063,33.468,32.847,1746027556.3096528,0.0
18994.0,2.337557,33.468,32.847,1746027556.309658,0.0
19012.0,2.366297,33.451,32.977,1746027556.4120657,0.0
19026.0,2.386678,33.451,32.977,1746027556.5092604,0.0
19026.0,2.394104,33.451,32.977,1746027556.5092652,0.0
19045.0,2.40074,33.408,32.977,1746027556.611549,0.0
19062.0,2.407413,33.389,32.828,1746027556.713632,0.0
19062.0,2.40658,33.389,32.828,1746027556.7136376,0.0
19079.0,2.40658,33.487,32.828,1746027556.8126037,0.0
19095.0,2.402407,33.487,32.828,1746027556.920272,0.0
19095.0,2.396588,33.487,32.828,1746027556.920277,0.0
19112.0,2.389154,33.566,32.884,1746027557.0164924,0.0
19129.0,2.378484,33.457,32.884,1746027557.120913,0.0
19129.0,2.366297,33.457,32.884,1746027557.1209176,0.0
19146.0,2.355041,33.446,32.862,1746027557.2238307,0.0
19161.0,2.345471,33.512,32.862,1746027557.3242576,0.0
19161.0,2.331265,33.512,32.862,1746027557.3242624,0.0
19180.0,2.316452,33.512,32.862,1746027557.420996,0.0
19198.0,2.299534,33.47,32.864,1746027557.5259216,0.0
19198.0,2.284369,33.47,32.864,1746027557.5259268,0.0
19215.0,2.27015,33.451,32.871,1746027557.6333036,0.0
19215.0,2.2539,33.451,32.871,1746027557.6333084,0.0
19232.0,2.237881,33.514,32.913,1746027557.724022,0.0
19247.0,2.224945,33.514,32.913,1746027557.8268616,0.0
19247.0,2.210042,33.514,32.913,1746027557.8268666,0.0
19265.0,2.196724,33.542,32.913,1746027557.9313364,0.0
19283.0,2.184259,33.589,32.861,1746027558.032252,0.0
19283.0,2.171933,33.589,32.861,1746027558.0322568,0.0
19299.0,2.15974,33.468,32.861,1746027558.1317952,0.0
19314.0,2.146358,33.468,32.861,1746027558.2365887,0.0
19314.0,2.133801,33.468,32.861,1746027558.2365944,0.0
19330.0,2.119437,33.451,32.925,1746027558.335497,0.0
19348.0,2.106548,33.479,32.925,1746027558.4379327,0.0
19348.0,2.093814,33.479,32.925,1746027558.437938,0.0
19364.0,2.085621,33.597,32.803,1746027558.5371008,0.0
19379.0,2.077492,33.597,32.803,1746027558.639062,0.0
19379.0,2.070041,33.597,32.803,1746027558.6390667,0.0
19396.0,2.060188,33.507,32.803,1746027558.74004,0.0
19413.0,2.052255,33.432,32.915,1746027558.8417056,0.0
19413.0,2.046193,33.432,32.915,1746027558.8417108,0.0
19429.0,2.038965,33.506,32.915,1746027558.9438524,0.0
19445.0,2.026443,33.506,32.915,1746027559.0459285,0.0
19445.0,2.018767,33.506,32.915,1746027559.0459332,0.0
19461.0,2.014656,33.467,32.946,1746027559.14729,0.0
19478.0,2.011149,33.415,32.946,1746027559.2511148,0.0
19478.0,2.005906,33.415,32.946,1746027559.25112,0.0
19494.0,2.001272,33.499,32.915,1746027559.347466,0.0
19511.0,1.994929,33.428,32.915,1746027559.451584,0.0
19511.0,1.989201,33.428,32.915,1746027559.4515889,0.0
19526.0,1.98294,33.428,32.922,1746027559.5508184,0.0
19543.0,1.978974,33.469,32.839,1746027559.6536195,0.0
19543.0,1.973337,33.469,32.839,1746027559.653625,0.0
19560.0,1.97053,33.451,32.839,1746027559.760308,0.0
19577.0,1.966057,33.443,32.839,1746027559.905604,0.0
19577.0,1.959941,33.443,32.839,1746027559.905609,0.0
19577.0,1.954961,0.0,0.0,1746027559.905612,0.0
19593.0,1.950559,33.405,32.866,1746027559.9930882,0.0
19609.0,1.945626,33.405,32.866,1746027560.098323,0.0
19609.0,1.942898,33.405,32.866,1746027560.0983286,0.0
19625.0,1.939636,33.423,32.888,1746027560.2091486,0.0
19642.0,1.935302,33.36,32.888,1746027560.2976103,0.0
19642.0,1.931524,33.36,32.888,1746027560.2976153,0.0
19659.0,1.927761,33.404,32.79,1746027560.4007895,0.0
19674.0,1.926687,33.404,32.79,1746027560.4993515,0.0
19674.0,1.924012,33.404,32.79,1746027560.4993565,0.0
19692.0,1.921344,33.529,32.79,1746027560.6058629,0.0
19710.0,1.919218,33.477,32.868,1746027560.710121,0.0
19710.0,1.917091,33.477,32.868,1746027560.7101257,0.0
19726.0,1.915502,33.455,32.868,1746027560.8075051,0.0
19741.0,1.913384,33.455,32.868,1746027560.90654,0.0
19741.0,1.910221,33.455,32.868,1746027560.9065447,0.0
19757.0,1.907591,33.409,32.866,1746027561.0127716,0.0
19775.0,1.904968,33.532,32.866,1746027561.1117477,0.0
19775.0,1.902352,33.532,32.866,1746027561.111753,0.0
19791.0,1.900263,33.549,32.875,1746027561.2147307,0.0
19806.0,1.901827,33.549,32.875,1746027561.321508,0.0
19806.0,1.904968,33.549,32.875,1746027561.3215134,0.0
19823.0,1.90549,33.45,32.883,1746027561.419797,0.0
19840.0,1.903399,33.514,32.907,1746027561.5205927,0.0
19840.0,1.900787,33.514,32.907,1746027561.5205982,0.0
19856.0,1.89766,33.4,32.907,1746027561.6250672,0.0
19873.0,1.895586,33.421,32.907,1746027561.7216632,0.0
19873.0,1.896103,33.421,32.907,1746027561.721676,0.0
19888.0,1.895586,33.421,32.814,1746027561.8263605,0.0
19888.0,1.89766,33.421,32.814,1746027561.8263657,0.0
19905.0,1.90392,33.466,32.814,1746027561.9539728,0.0
19922.0,1.899744,33.45,32.887,1746027562.034008,0.0
19922.0,1.898183,33.45,32.887,1746027562.034013,0.0
19939.0,1.895586,33.514,32.887,1746027562.1238084,0.0
19953.0,1.887838,33.514,32.887,1746027562.2320294,0.0
19953.0,1.87964,33.514,32.887,1746027562.2320344,0.0
19970.0,1.872021,33.506,32.904,1746027562.33147,0.0
19989.0,1.870505,33.467,32.904,1746027562.4333673,0.0
19989.0,1.874553,33.467,32.904,1746027562.4333725,0.0
20006.0,1.872021,33.45,32.907,1746027562.53149,0.0
20020.0,1.86296,33.45,32.907,1746027562.6339045,0.0
20020.0,1.853987,33.45,32.907,1746027562.6339092,0.0
20038.0,1.850519,33.479,32.907,1746027562.740369,0.0
20054.0,1.842153,33.526,32.87,1746027562.8394637,0.0
20054.0,1.833379,33.526,32.87,1746027562.8394687,0.0
20071.0,1.829988,33.511,32.87,1746027562.9380696,0.0
20086.0,1.827574,33.511,32.87,1746027563.0413039,0.0
20086.0,1.82613,33.511,32.87,1746027563.041309,0.0
20103.0,1.82565,33.54,32.992,1746027563.1424055,0.0
20119.0,1.824688,33.482,32.992,1746027563.2450356,0.0
20119.0,1.823248,33.482,32.992,1746027563.245041,0.0
20138.0,1.820371,33.457,32.904,1746027563.3455193,0.0
20153.0,1.818938,33.457,32.904,1746027563.4475577,0.0
20153.0,1.818938,33.457,32.904,1746027563.4475627,0.0
20170.0,1.816079,33.446,32.912,1746027563.546235,0.0
20186.0,1.813701,33.406,32.931,1746027563.653706,0.0
20186.0,1.811802,33.406,32.931,1746027563.6537108,0.0
20204.0,1.809907,33.459,32.931,1746027563.7565067,0.0
20221.0,1.809907,33.589,32.931,1746027563.858738,0.0
20221.0,1.809436,33.589,32.931,1746027563.8587432,0.0
20237.0,1.809436,33.589,32.782,1746027563.9582777,0.0
20237.0,1.807076,33.589,32.782,1746027563.9583015,0.0
20254.0,1.805191,33.467,32.782,1746027564.059147,0.0
20271.0,1.803314,33.557,32.96,1746027564.1671576,0.0
20271.0,1.799097,33.557,32.96,1746027564.167163,0.0
20287.0,1.797697,33.56,32.96,1746027564.2587268,0.0
20303.0,1.794905,33.56,32.96,1746027564.362134,0.0
20303.0,1.792583,33.56,32.96,1746027564.3621392,0.0
20319.0,1.78934,33.455,32.877,1746027564.463936,0.0
20336.0,1.786569,33.551,32.877,1746027564.5671241,0.0
20336.0,1.785652,33.551,32.877,1746027564.567129,0.0
20352.0,1.783353,33.593,32.912,1746027564.6646092,0.0
20370.0,1.781517,33.593,32.912,1746027564.7697344,0.0
20370.0,1.779685,33.593,32.912,1746027564.7697392,0.0
20386.0,1.776947,33.54,32.912,1746027564.8684304,0.0
20406.0,1.774672,33.482,32.826,1746027565.0037081,0.0
20406.0,1.772853,33.482,32.826,1746027565.0037131,0.0
20423.0,1.771494,33.528,32.826,1746027565.1112654,0.0
20423.0,1.770137,33.528,32.826,1746027565.111271,0.0
20440.0,1.767429,33.477,32.863,1746027565.202066,0.0
20454.0,1.766074,33.477,32.863,1746027565.3105893,0.0
20454.0,1.765626,33.477,32.863,1746027565.310594,0.0
20472.0,1.764278,33.454,32.863,1746027565.4048803,0.0
20488.0,1.762034,33.445,32.914,1746027565.509668,0.0
20488.0,1.761583,33.445,32.914,1746027565.5096726,0.0
20507.0,1.759796,33.512,32.914,1746027565.6056397,0.0
20522.0,1.758901,33.512,32.914,1746027565.718119,0.0
20522.0,1.758008,33.512,32.914,1746027565.718124,0.0
20539.0,1.755337,33.47,32.884,1746027565.810955,0.0
20555.0,1.753116,33.451,32.892,1746027565.9170609,0.0
20555.0,1.752228,33.451,32.892,1746027565.9170651,0.0
20574.0,1.751787,33.408,32.926,1746027566.020946,0.0
20590.0,1.750015,33.46,32.926,1746027566.118138,0.0
20590.0,1.748247,33.46,32.926,1746027566.1181428,0.0
20606.0,1.747368,33.46,32.926,1746027566.219487,0.0
20622.0,1.743409,33.483,32.904,1746027566.3220627,0.0
20622.0,1.742531,33.483,32.904,1746027566.3220673,0.0
20640.0,1.740782,33.528,32.904,1746027566.4247332,0.0
20655.0,1.739033,33.441,32.904,1746027566.5205584,0.0
20655.0,1.737286,33.441,32.904,1746027566.520563,0.0
20671.0,1.736419,33.441,32.945,1746027566.6266043,0.0
20671.0,1.735111,33.441,32.945,1746027566.6266088,0.0
